TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63805942194041,3.9,2.4,0.0,0.0,1.5,--
63805942195055,3.4,1.9,0.0,0.0,1.5,--
63805942196072,3.1,1.7,0.0,0.0,1.5,--
63805942197077,3.0,1.6,0.0,0.0,1.5,--
63805942198081,3.3,1.8,0.0,0.0,1.5,--
63805942199083,3.4,1.9,0.0,0.0,1.5,--
63805942200091,3.1,1.6,0.0,0.0,1.5,--
63805942201097,3.0,1.5,0.0,0.0,1.5,--
63805942202104,3.0,1.6,0.0,0.0,1.5,--
63805942203107,3.1,1.6,0.0,0.0,1.5,--
63805942204100,3.2,1.8,0.0,0.0,1.5,--
63805942205111,3.2,1.7,0.0,0.0,1.5,--
63805942206118,3.1,1.6,0.0,0.0,1.5,--
63805942207123,3.1,1.7,0.0,0.0,1.5,--
63805942208133,3.4,1.9,0.0,0.0,1.5,--
63805942209141,3.5,2.1,0.0,0.0,1.5,--
63805942210161,2.9,1.5,0.0,0.0,1.5,--
63805942211183,3.0,1.5,0.0,0.0,1.5,--
63805942212188,3.3,1.9,0.0,0.0,1.5,--
63805942213196,3.0,1.6,0.0,0.0,1.5,--
63805942214211,3.1,1.6,0.0,0.0,1.5,--
63805942215217,3.2,1.7,0.0,0.0,1.5,--
63805942216219,3.2,1.7,0.0,0.0,1.5,--
63805942217225,2.9,1.4,0.0,0.0,1.5,--
63805942218240,3.5,2.1,0.0,0.0,1.5,--
63805942219253,3.8,2.3,0.0,0.0,1.5,--
63805942220264,3.9,2.5,0.0,0.0,1.5,--
63805942221258,3.0,1.6,0.0,0.0,1.5,--
63805942222270,3.2,1.7,0.0,0.0,1.5,--
63805942223282,3.0,1.5,0.0,0.0,1.5,--
63805942224272,3.0,1.6,0.0,0.0,1.5,--
63805942225277,3.2,1.8,0.0,0.0,1.5,--
63805942226285,3.0,1.5,0.0,0.0,1.5,--
63805942227304,3.1,1.6,0.0,0.0,1.5,--
63805942228317,3.1,1.6,0.0,0.0,1.5,--
63805942229317,3.0,1.5,0.0,0.0,1.5,--
63805942230335,3.7,2.3,0.0,0.0,1.5,--
63805942231346,4.4,2.9,0.0,0.0,1.5,--
63805942232361,3.8,2.3,0.0,0.0,1.5,--
63805942233379,3.0,1.6,0.0,0.0,1.5,--
63805942234386,3.2,1.8,0.0,0.0,1.5,--
63805942235397,3.0,1.6,0.0,0.0,1.5,--
63805942236411,3.0,1.6,0.0,0.0,1.5,--
63805942237418,3.0,1.5,0.0,0.0,1.5,--
63805942238429,3.1,1.7,0.0,0.0,1.5,--
63805942239440,3.0,1.5,0.0,0.0,1.5,--
63805942240460,3.0,1.5,0.0,0.0,1.5,--
63805942241470,3.2,1.7,0.0,0.0,1.5,--
63805942242494,3.2,1.7,0.0,0.0,1.5,--
63805942243512,2.9,1.5,0.0,0.0,1.5,--
63805942244527,3.0,1.6,0.0,0.0,1.5,--
63805942245536,3.0,1.6,0.0,0.0,1.5,--
63805942246545,3.1,1.6,0.0,0.0,1.5,--
63805942247560,3.1,1.6,0.0,0.0,1.5,--
63805942248561,3.0,1.5,0.0,0.0,1.5,--
63805942249563,3.2,1.7,0.0,0.0,1.5,--
63805942250578,3.0,1.5,0.0,0.0,1.5,--
63805942251579,3.1,1.6,0.0,0.0,1.5,--
63805942252602,3.1,1.7,0.0,0.0,1.5,--
63805942253616,2.9,1.4,0.0,0.0,1.5,--
63805942254631,3.1,1.7,0.0,0.0,1.5,--
63805942255645,3.1,1.7,0.0,0.0,1.5,--
63805942256654,3.2,1.8,0.0,0.0,1.5,--
63805942257668,3.2,1.7,0.0,0.0,1.5,--
63805942258677,3.0,1.6,0.0,0.0,1.5,--
63805942259690,2.9,1.4,0.0,0.0,1.5,--
63805942260694,3.0,1.6,0.0,0.0,1.5,--
63805942261702,3.1,1.6,0.0,0.0,1.5,--
63805942262691,3.2,1.7,0.0,0.0,1.5,--
63805942263699,3.0,1.6,0.0,0.0,1.5,--
63805942264700,3.1,1.7,0.0,0.0,1.5,--
63805942265705,3.2,1.7,0.0,0.0,1.5,--
63805942266720,3.0,1.6,0.0,0.0,1.5,--
63805942267737,3.1,1.7,0.0,0.0,1.5,--
63805942268752,3.2,1.8,0.0,0.0,1.5,--
63805942269761,3.1,1.6,0.0,0.0,1.5,--
63805942270781,4.1,2.7,0.0,0.0,1.5,--
63805942271782,4.3,2.8,0.0,0.0,1.5,--
63805942272805,3.3,1.9,0.0,0.0,1.5,--
63805942273811,3.0,1.6,0.0,0.0,1.5,--
63805942274813,3.4,2.0,0.0,0.0,1.5,--
63805942275811,3.0,1.6,0.0,0.0,1.5,--
63805942276823,3.0,1.6,0.0,0.0,1.5,--
63805942277826,2.9,1.4,0.0,0.0,1.5,--
63805942278835,3.0,1.5,0.0,0.0,1.5,--
63805942279842,2.9,1.5,0.0,0.0,1.5,--
63805942280860,3.1,1.6,0.0,0.0,1.5,--
63805942281883,3.1,1.7,0.0,0.0,1.5,--
63805942282895,3.2,1.7,0.0,0.0,1.5,--
63805942283895,3.1,1.7,0.0,0.0,1.5,--
63805942284915,3.0,1.6,0.0,0.0,1.5,--
63805942285916,2.9,1.5,0.0,0.0,1.5,--
63805942286927,3.0,1.5,0.0,0.0,1.5,--
63805942287930,2.9,1.5,0.0,0.0,1.5,--
63805942288942,3.2,1.7,0.0,0.0,1.5,--
63805942289960,3.1,1.7,0.0,0.0,1.5,--
63805942290970,3.1,1.6,0.0,0.0,1.5,--
63805942291996,3.1,1.7,0.0,0.0,1.5,--
63805942293002,3.2,1.7,0.0,0.0,1.5,--
63805942294029,3.1,1.7,0.0,0.0,1.5,--
63805942295032,3.1,1.7,0.0,0.0,1.5,--
63805942296055,3.0,1.5,0.0,0.0,1.5,--
63805942297073,3.2,1.8,0.0,0.0,1.5,--
63805942298098,3.9,2.5,0.0,0.0,1.5,--
63805942299104,3.0,1.5,0.0,0.0,1.5,--
63805942300102,3.2,1.7,0.0,0.0,1.5,--
63805942301110,3.2,1.8,0.0,0.0,1.5,--
63805942302122,3.0,1.6,0.0,0.0,1.5,--
63805942303131,3.1,1.7,0.0,0.0,1.5,--
63805942304133,3.0,1.6,0.0,0.0,1.5,--
63805942305140,3.3,1.8,0.0,0.0,1.5,--
63805942306164,2.9,1.5,0.0,0.0,1.5,--
63805942307167,3.1,1.7,0.0,0.0,1.5,--
63805942308186,3.1,1.6,0.0,0.0,1.5,--
63805942309185,2.9,1.5,0.0,0.0,1.5,--
63805942310201,3.0,1.6,0.0,0.0,1.5,--
63805942311199,3.1,1.6,0.0,0.0,1.5,--
63805942312209,3.0,1.5,0.0,0.0,1.5,--
63805942313210,3.3,1.8,0.0,0.0,1.5,--
63805942314230,3.0,1.5,0.0,0.0,1.5,--
63805942315234,3.2,1.7,0.0,0.0,1.5,--
63805942316257,3.4,1.9,0.0,0.0,1.5,--
63805942317280,3.1,1.6,0.0,0.0,1.5,--
63805942318286,3.2,1.7,0.0,0.0,1.5,--
63805942319308,3.0,1.6,0.0,0.0,1.5,--
63805942320310,3.0,1.5,0.0,0.0,1.5,--
63805942321316,3.1,1.7,0.0,0.0,1.5,--
63805942322326,3.0,1.6,0.0,0.0,1.5,--
63805942323334,3.1,1.6,0.0,0.0,1.5,--
63805942324341,3.0,1.5,0.0,0.0,1.5,--
63805942325361,3.0,1.6,0.0,0.0,1.5,--
63805942326372,3.6,2.2,0.0,0.0,1.5,--
63805942327373,3.6,2.1,0.0,0.0,1.5,--
63805942328385,2.8,1.4,0.0,0.0,1.5,--
63805942329400,3.2,1.8,0.0,0.0,1.5,--
63805942330401,3.0,1.6,0.0,0.0,1.5,--
63805942331401,3.0,1.5,0.0,0.0,1.5,--
63805942332411,3.1,1.7,0.0,0.0,1.5,--
63805942333422,3.3,1.8,0.0,0.0,1.5,--
63805942334430,2.9,1.5,0.0,0.0,1.5,--
63805942335438,3.1,1.6,0.0,0.0,1.5,--
63805942336463,3.1,1.6,0.0,0.0,1.5,--
63805942337481,2.9,1.5,0.0,0.0,1.5,--
63805942338486,3.2,1.7,0.0,0.0,1.5,--
63805942339512,3.1,1.7,0.0,0.0,1.5,--
63805942340527,3.0,1.5,0.0,0.0,1.5,--
63805942341537,3.1,1.7,0.0,0.0,1.5,--
63805942342537,3.1,1.7,0.0,0.0,1.5,--
63805942343538,3.4,1.9,0.0,0.0,1.5,--
63805942344555,3.2,1.7,0.0,0.0,1.5,--
63805942345569,3.1,1.6,0.0,0.0,1.5,--
63805942346570,3.0,1.5,0.0,0.0,1.5,--
63805942347581,3.2,1.7,0.0,0.0,1.5,--
63805942348607,3.1,1.7,0.0,0.0,1.5,--
63805942349609,3.1,1.6,0.0,0.0,1.5,--
63805942350615,3.0,1.6,0.0,0.0,1.5,--
63805942351624,3.1,1.6,0.0,0.0,1.5,--
63805942352631,3.3,1.8,0.0,0.0,1.5,--
63805942353648,3.1,1.7,0.0,0.0,1.5,--
63805942354659,3.9,2.4,0.0,0.0,1.5,--
63805942355674,3.7,2.3,0.0,0.0,1.5,--
63805942356685,3.2,1.8,0.0,0.0,1.5,--
63805942357689,3.8,2.3,0.0,0.0,1.5,--
63805942358701,3.1,1.6,0.0,0.0,1.5,--
63805942359710,2.9,1.4,0.0,0.0,1.5,--
63805942360724,3.4,1.9,0.0,0.0,1.5,--
63805942361736,3.0,1.6,0.0,0.0,1.5,--
63805942362742,3.0,1.5,0.0,0.0,1.5,--
63805942363752,3.2,1.7,0.0,0.0,1.5,--
63805942364771,3.0,1.6,0.0,0.0,1.5,--
63805942365776,2.9,1.5,0.0,0.0,1.5,--
63805942366776,3.2,1.7,0.0,0.0,1.5,--
63805942367785,2.9,1.5,0.0,0.0,1.5,--
63805942368797,3.2,1.7,0.0,0.0,1.5,--
63805942369798,3.0,1.5,0.0,0.0,1.5,--
63805942370802,3.0,1.6,0.0,0.0,1.5,--
63805942371812,3.0,1.5,0.0,0.0,1.5,--
63805942372822,3.1,1.7,0.0,0.0,1.5,--
63805942373834,2.9,1.4,0.0,0.0,1.5,--
63805942374833,3.0,1.6,0.0,0.0,1.5,--
63805942375842,3.1,1.7,0.0,0.0,1.5,--
63805942376849,2.9,1.5,0.0,0.0,1.5,--
63805942377863,2.9,1.5,0.0,0.0,1.5,--
63805942378879,3.2,1.7,0.0,0.0,1.5,--
63805942379891,3.2,1.7,0.0,0.0,1.5,--
63805942380922,3.2,1.7,0.0,0.0,1.5,--
63805942381937,3.1,1.6,0.0,0.0,1.5,--
63805942382946,3.2,1.7,0.0,0.0,1.5,--
63805942383953,3.0,1.6,0.0,0.0,1.5,--
63805942384947,3.3,1.9,0.0,0.0,1.5,--
63805942385949,2.9,1.5,0.0,0.0,1.5,--
63805942386959,3.2,1.7,0.0,0.0,1.5,--
63805942387967,3.0,1.5,0.0,0.0,1.5,--
63805942388981,3.2,1.8,0.0,0.0,1.5,--
63805942389996,3.0,1.5,0.0,0.0,1.5,--
63805942391011,3.2,1.7,0.0,0.0,1.5,--
63805942392020,2.9,1.4,0.0,0.0,1.5,--
63805942393035,3.3,1.8,0.0,0.0,1.5,--
63805942394039,2.9,1.4,0.0,0.0,1.5,--
63805942395049,3.2,1.7,0.0,0.0,1.5,--
63805942396069,3.2,1.7,0.0,0.0,1.5,--
63805942397066,3.2,1.7,0.0,0.0,1.5,--
63805942398076,3.6,2.1,0.0,0.0,1.5,--
63805942399079,3.2,1.8,0.0,0.0,1.5,--
63805942400092,3.0,1.6,0.0,0.0,1.5,--
63805942401092,3.3,1.9,0.0,0.0,1.5,--
63805942402104,3.1,1.7,0.0,0.0,1.5,--
63805942403112,2.9,1.5,0.0,0.0,1.5,--
63805942404127,3.1,1.6,0.0,0.0,1.5,--
63805942405140,3.2,1.7,0.0,0.0,1.5,--
63805942406140,3.1,1.6,0.0,0.0,1.5,--
63805942407156,3.0,1.6,0.0,0.0,1.5,--
63805942408166,3.0,1.5,0.0,0.0,1.5,--
63805942409177,3.1,1.6,0.0,0.0,1.5,--
63805942410184,3.1,1.7,0.0,0.0,1.5,--
63805942411187,3.0,1.6,0.0,0.0,1.5,--
63805942412185,3.3,1.8,0.0,0.0,1.5,--
63805942413191,2.9,1.5,0.0,0.0,1.5,--
63805942414211,2.9,1.4,0.0,0.0,1.5,--
63805942415222,3.2,1.8,0.0,0.0,1.5,--
63805942416250,4.2,2.8,0.0,0.0,1.5,--
63805942417259,3.0,1.6,0.0,0.0,1.5,--
63805942418278,3.1,1.6,0.0,0.0,1.5,--
63805942419286,3.1,1.7,0.0,0.0,1.5,--
63805942420285,3.1,1.6,0.0,0.0,1.5,--
63805942421299,3.0,1.6,0.0,0.0,1.5,--
63805942422299,3.0,1.5,0.0,0.0,1.5,--
63805942423311,3.2,1.8,0.0,0.0,1.5,--
63805942424310,3.0,1.5,0.0,0.0,1.5,--
63805942425323,3.1,1.6,0.0,0.0,1.5,--
63805942426339,3.1,1.6,0.0,0.0,1.5,--
63805942427356,3.2,1.7,0.0,0.0,1.5,--
63805942428369,3.0,1.5,0.0,0.0,1.5,--
63805942429375,3.0,1.6,0.0,0.0,1.5,--
63805942430365,3.1,1.6,0.0,0.0,1.5,--
63805942431378,3.0,1.6,0.0,0.0,1.5,--
63805942432380,3.1,1.6,0.0,0.0,1.5,--
63805942433391,3.1,1.7,0.0,0.0,1.5,--
63805942434409,2.9,1.4,0.0,0.0,1.5,--
63805942435424,3.0,1.5,0.0,0.0,1.5,--
63805942436442,3.1,1.7,0.0,0.0,1.5,--
63805942437451,3.1,1.7,0.0,0.0,1.5,--
63805942438443,3.4,2.0,0.0,0.0,1.5,--
63805942439451,3.1,1.7,0.0,0.0,1.5,--
63805942440447,3.0,1.6,0.0,0.0,1.5,--
63805942441454,3.3,1.8,0.0,0.0,1.5,--
63805942442468,2.9,1.5,0.0,0.0,1.5,--
63805942443459,3.0,1.6,0.0,0.0,1.5,--
63805942444459,2.9,1.5,0.0,0.0,1.5,--
63805942445461,2.9,1.5,0.0,0.0,1.5,--
63805942446474,2.9,1.4,0.0,0.0,1.5,--
63805942447483,3.2,1.7,0.0,0.0,1.5,--
63805942448491,3.2,1.8,0.0,0.0,1.5,--
63805942449503,3.0,1.5,0.0,0.0,1.5,--
63805942450518,3.3,1.8,0.0,0.0,1.5,--
63805942451538,3.0,1.5,0.0,0.0,1.5,--
63805942452538,3.0,1.5,0.0,0.0,1.5,--
63805942453552,2.9,1.4,0.0,0.0,1.5,--
63805942454562,3.1,1.6,0.0,0.0,1.5,--
63805942455585,2.9,1.5,0.0,0.0,1.5,--
63805942456595,3.2,1.7,0.0,0.0,1.5,--
63805942457622,2.9,1.4,0.0,0.0,1.5,--
63805942458635,3.0,1.6,0.0,0.0,1.5,--
63805942459650,3.5,2.0,0.0,0.0,1.5,--
63805942460657,3.0,1.5,0.0,0.0,1.5,--
63805942461662,3.1,1.7,0.0,0.0,1.5,--
63805942462678,3.0,1.6,0.0,0.0,1.5,--
63805942463695,3.1,1.6,0.0,0.0,1.5,--
63805942464707,3.2,1.8,0.0,0.0,1.5,--
63805942465724,3.0,1.6,0.0,0.0,1.5,--
63805942466736,2.9,1.4,0.0,0.0,1.5,--
63805942467743,3.2,1.8,0.0,0.0,1.5,--
63805942468749,3.1,1.7,0.0,0.0,1.5,--
63805942469747,3.0,1.6,0.0,0.0,1.5,--
63805942470755,3.0,1.5,0.0,0.0,1.5,--
63805942471768,3.0,1.5,0.0,0.0,1.5,--
63805942472793,3.2,1.8,0.0,0.0,1.5,--
63805942473793,3.1,1.7,0.0,0.0,1.5,--
63805942474792,3.1,1.7,0.0,0.0,1.5,--
63805942475806,3.1,1.7,0.0,0.0,1.5,--
63805942476807,3.3,1.9,0.0,0.0,1.5,--
63805942477822,3.0,1.6,0.0,0.0,1.5,--
63805942478821,2.9,1.4,0.0,0.0,1.5,--
63805942479830,3.3,1.8,0.0,0.0,1.5,--
63805942480842,3.2,1.8,0.0,0.0,1.5,--
63805942481844,3.2,1.7,0.0,0.0,1.5,--
63805942482843,3.3,1.8,0.0,0.0,1.5,--
63805942483841,3.1,1.6,0.0,0.0,1.5,--
63805942484848,3.3,1.9,0.0,0.0,1.5,--
63805942485864,3.0,1.6,0.0,0.0,1.5,--
63805942486872,3.2,1.8,0.0,0.0,1.5,--
63805942487881,3.0,1.6,0.0,0.0,1.5,--
63805942488891,3.0,1.6,0.0,0.0,1.5,--
63805942489887,3.0,1.6,0.0,0.0,1.5,--
63805942490901,3.3,1.8,0.0,0.0,1.5,--
63805942491916,3.1,1.7,0.0,0.0,1.5,--
63805942492917,3.7,2.3,0.0,0.0,1.5,--
63805942493928,3.0,1.6,0.0,0.0,1.5,--
63805942494930,3.0,1.5,0.0,0.0,1.5,--
63805942495945,3.2,1.7,0.0,0.0,1.5,--
63805942496963,3.0,1.6,0.0,0.0,1.5,--
63805942497966,3.0,1.6,0.0,0.0,1.5,--
63805942498972,2.8,1.4,0.0,0.0,1.5,--
63805942499993,3.0,1.5,0.0,0.0,1.5,--
63805942500993,3.2,1.7,0.0,0.0,1.5,--
63805942501993,3.1,1.7,0.0,0.0,1.5,--
63805942502996,3.2,1.8,0.0,0.0,1.5,--
63805942503989,3.4,1.9,0.0,0.0,1.5,--
63805942505000,6.1,4.5,0.0,0.1,1.5,--
63805942506014,5.1,3.6,0.0,0.0,1.5,--
63805942507021,4.7,3.3,0.0,0.0,1.5,--
63805942508023,4.3,2.9,0.0,0.0,1.5,--
63805942509036,4.3,2.9,0.0,0.0,1.5,--
63805942510054,4.4,3.0,0.0,0.0,1.5,--
63805942511073,4.8,3.4,0.0,0.0,1.5,--
63805942512082,4.8,3.3,0.0,0.0,1.5,--
63805942513100,4.6,3.1,0.0,0.0,1.5,--
63805942514112,4.7,3.3,0.0,0.0,1.5,--
63805942515124,4.9,3.4,0.0,0.1,1.5,--
63805942516120,3.1,1.7,0.0,0.0,1.5,--
63805942517131,3.2,1.7,0.0,0.0,1.5,--
63805942518139,3.2,1.8,0.0,0.0,1.5,--
63805942519137,3.0,1.5,0.0,0.0,1.5,--
63805942520139,3.3,1.8,0.0,0.0,1.5,--
63805942521143,3.1,1.7,0.0,0.0,1.5,--
63805942522149,3.4,1.9,0.0,0.0,1.5,--
63805942523151,2.9,1.5,0.0,0.0,1.5,--
63805942524157,3.4,1.9,0.0,0.0,1.5,--
63805942525165,3.3,1.9,0.0,0.0,1.5,--
63805942526181,3.0,1.5,0.0,0.0,1.5,--
63805942527187,3.3,1.8,0.0,0.0,1.5,--
63805942528202,3.0,1.5,0.0,0.0,1.5,--
63805942529203,3.1,1.6,0.0,0.0,1.5,--
63805942530230,3.2,1.8,0.0,0.0,1.5,--
63805942531245,3.1,1.6,0.0,0.0,1.5,--
63805942532240,3.2,1.7,0.0,0.0,1.5,--
63805942533256,3.3,1.8,0.0,0.0,1.5,--
63805942534264,3.1,1.7,0.0,0.0,1.5,--
63805942535255,3.0,1.6,0.0,0.0,1.5,--
63805942536266,3.3,1.8,0.0,0.0,1.5,--
63805942537280,3.1,1.6,0.0,0.0,1.5,--
63805942538286,3.1,1.6,0.0,0.0,1.5,--
63805942539295,3.2,1.7,0.0,0.0,1.5,--
63805942540304,3.0,1.6,0.0,0.0,1.5,--
63805942541311,3.3,1.8,0.0,0.0,1.5,--
63805942542317,3.2,1.7,0.0,0.0,1.5,--
63805942543334,3.1,1.6,0.0,0.0,1.5,--
63805942544342,3.0,1.6,0.0,0.0,1.5,--
63805942545336,3.0,1.6,0.0,0.0,1.5,--
63805942546348,2.9,1.4,0.0,0.0,1.5,--
63805942547361,3.0,1.6,0.0,0.0,1.5,--
63805942548369,3.0,1.5,0.0,0.0,1.5,--
63805942549382,3.0,1.6,0.0,0.0,1.5,--
63805942550387,3.1,1.7,0.0,0.0,1.5,--
63805942551404,3.0,1.5,0.0,0.0,1.5,--
63805942552417,2.9,1.4,0.0,0.0,1.5,--
63805942553430,3.0,1.5,0.0,0.0,1.5,--
63805942554436,3.7,2.3,0.0,0.0,1.5,--
63805942555441,3.4,2.0,0.0,0.0,1.5,--
63805942556460,3.0,1.5,0.0,0.0,1.5,--
63805942557464,3.0,1.6,0.0,0.0,1.5,--
63805942558468,3.1,1.6,0.0,0.0,1.5,--
63805942559472,3.1,1.6,0.0,0.0,1.5,--
63805942560479,3.2,1.7,0.0,0.0,1.5,--
63805942561491,3.2,1.8,0.0,0.0,1.5,--
63805942562503,3.1,1.6,0.0,0.0,1.5,--
63805942563505,3.2,1.7,0.0,0.0,1.5,--
63805942564524,3.2,1.7,0.0,0.0,1.5,--
63805942565539,3.2,1.7,0.0,0.0,1.5,--
63805942566549,2.9,1.5,0.0,0.0,1.5,--
63805942567569,3.0,1.6,0.0,0.0,1.5,--
63805942568576,3.0,1.5,0.0,0.0,1.5,--
63805942569584,3.1,1.6,0.0,0.0,1.5,--
63805942570595,3.3,1.9,0.0,0.0,1.5,--
63805942571617,3.4,1.9,0.0,0.0,1.5,--
63805942572634,4.7,3.2,0.0,0.1,1.5,--
63805942573641,5.4,3.8,0.0,0.1,1.5,--
63805942574646,4.1,2.6,0.0,0.0,1.5,--
63805942575656,3.2,1.7,0.0,0.0,1.5,--
63805942576659,3.2,1.7,0.0,0.0,1.5,--
63805942577686,3.1,1.7,0.0,0.0,1.5,--
63805942578690,3.1,1.7,0.0,0.0,1.5,--
63805942579708,3.1,1.6,0.0,0.0,1.5,--
63805942580730,3.0,1.6,0.0,0.0,1.5,--
63805942581739,3.1,1.6,0.0,0.0,1.5,--
63805942582750,3.1,1.7,0.0,0.0,1.5,--
63805942583749,3.3,1.8,0.0,0.0,1.5,--
63805942584755,3.4,1.9,0.0,0.0,1.5,--
63805942585771,3.1,1.7,0.0,0.0,1.5,--
63805942586774,3.0,1.6,0.0,0.0,1.5,--
63805942587775,3.0,1.5,0.0,0.0,1.5,--
63805942588787,3.0,1.6,0.0,0.0,1.5,--
63805942589788,3.2,1.8,0.0,0.0,1.5,--
63805942590794,3.4,2.0,0.0,0.0,1.5,--
63805942591803,3.1,1.6,0.0,0.0,1.5,--
63805942592824,3.0,1.6,0.0,0.0,1.5,--
63805942593834,3.2,1.8,0.0,0.0,1.5,--
63805942594834,2.9,1.4,0.0,0.0,1.5,--
63805942595835,3.2,1.8,0.0,0.0,1.5,--
63805942596853,3.0,1.5,0.0,0.0,1.5,--
63805942597872,3.0,1.6,0.0,0.0,1.5,--
63805942598876,3.1,1.7,0.0,0.0,1.5,--
63805942599901,3.1,1.7,0.0,0.0,1.5,--
63805942600912,2.8,1.4,0.0,0.0,1.5,--
63805942601924,3.3,1.8,0.0,0.0,1.5,--
63805942602948,3.1,1.6,0.0,0.0,1.5,--
63805942603947,3.2,1.8,0.0,0.0,1.5,--
63805942604967,3.0,1.6,0.0,0.0,1.5,--
63805942605971,3.1,1.6,0.0,0.0,1.5,--
63805942606979,3.4,1.9,0.0,0.0,1.5,--
63805942607991,3.1,1.6,0.0,0.0,1.5,--
63805942608991,3.1,1.7,0.0,0.0,1.5,--
63805942610007,2.9,1.5,0.0,0.0,1.5,--
63805942611014,3.2,1.7,0.0,0.0,1.5,--
63805942612023,3.1,1.7,0.0,0.0,1.5,--
63805942613040,2.9,1.4,0.0,0.0,1.5,--
63805942614045,3.0,1.5,0.0,0.0,1.5,--
63805942615047,3.2,1.8,0.0,0.0,1.5,--
63805942616046,3.2,1.8,0.0,0.0,1.5,--
63805942617052,3.2,1.8,0.0,0.0,1.5,--
63805942618059,3.1,1.7,0.0,0.0,1.5,--
63805942619063,3.1,1.6,0.0,0.0,1.5,--
63805942620095,3.6,2.2,0.0,0.0,1.5,--
63805942621110,3.2,1.8,0.0,0.0,1.5,--
63805942622133,3.1,1.6,0.0,0.0,1.5,--
63805942623137,3.1,1.6,0.0,0.0,1.5,--
63805942624138,3.2,1.8,0.0,0.0,1.5,--
63805942625141,3.1,1.7,0.0,0.0,1.5,--
63805942626130,3.1,1.6,0.0,0.0,1.5,--
63805942627156,3.1,1.7,0.0,0.0,1.5,--
63805942628171,3.1,1.6,0.0,0.0,1.5,--
63805942629164,3.0,1.5,0.0,0.0,1.5,--
63805942630168,3.3,1.9,0.0,0.0,1.5,--
63805942631176,3.0,1.5,0.0,0.0,1.5,--
63805942632190,3.1,1.6,0.0,0.0,1.5,--
63805942633210,3.3,1.8,0.0,0.0,1.5,--
63805942634223,3.0,1.6,0.0,0.0,1.5,--
63805942635239,3.0,1.6,0.0,0.0,1.5,--
63805942636246,3.1,1.6,0.0,0.0,1.5,--
63805942637250,3.0,1.6,0.0,0.0,1.5,--
63805942638260,3.2,1.7,0.0,0.0,1.5,--
63805942639271,3.2,1.7,0.0,0.0,1.5,--
63805942640288,3.2,1.8,0.0,0.0,1.5,--
63805942641306,3.2,1.8,0.0,0.0,1.5,--
63805942642309,3.3,1.8,0.0,0.0,1.5,--
63805942643319,3.1,1.6,0.0,0.0,1.5,--
63805942644329,3.1,1.7,0.0,0.0,1.5,--
63805942645345,2.9,1.5,0.0,0.0,1.5,--
63805942646366,3.2,1.7,0.0,0.0,1.5,--
63805942647380,3.1,1.6,0.0,0.0,1.5,--
63805942648397,3.2,1.8,0.0,0.0,1.5,--
63805942649408,3.0,1.5,0.0,0.0,1.5,--
63805942650424,3.3,1.8,0.0,0.0,1.5,--
63805942651450,3.1,1.6,0.0,0.0,1.5,--
63805942652465,3.2,1.7,0.0,0.0,1.5,--
63805942653471,3.0,1.5,0.0,0.0,1.5,--
63805942654482,3.1,1.7,0.0,0.0,1.5,--
63805942655496,3.2,1.8,0.0,0.0,1.5,--
63805942656512,3.1,1.7,0.0,0.0,1.5,--
63805942657514,3.0,1.6,0.0,0.0,1.5,--
63805942658528,3.2,1.8,0.0,0.0,1.5,--
63805942659533,3.0,1.5,0.0,0.0,1.5,--
63805942660537,3.1,1.7,0.0,0.0,1.5,--
63805942661542,3.1,1.7,0.0,0.0,1.5,--
63805942662540,3.2,1.7,0.0,0.0,1.5,--
63805942663551,3.1,1.7,0.0,0.0,1.5,--
63805942664559,3.1,1.6,0.0,0.0,1.5,--
63805942665570,3.2,1.7,0.0,0.0,1.5,--
63805942666581,3.0,1.5,0.0,0.0,1.5,--
63805942667585,3.1,1.6,0.0,0.0,1.5,--
63805942668589,3.0,1.6,0.0,0.0,1.5,--
63805942669600,2.9,1.5,0.0,0.0,1.5,--
63805942670600,3.2,1.7,0.0,0.0,1.5,--
63805942671616,3.2,1.7,0.0,0.0,1.5,--
63805942672632,3.6,2.2,0.0,0.0,1.5,--
63805942673639,3.2,1.7,0.0,0.0,1.5,--
63805942674648,3.1,1.6,0.0,0.0,1.5,--
63805942675656,3.0,1.5,0.0,0.0,1.5,--
63805942676658,2.9,1.5,0.0,0.0,1.5,--
63805942677660,3.1,1.6,0.0,0.0,1.5,--
63805942678674,3.0,1.5,0.0,0.0,1.5,--
63805942679695,3.2,1.7,0.0,0.0,1.5,--
63805942680711,3.2,1.8,0.0,0.0,1.5,--
63805942681707,3.0,1.6,0.0,0.0,1.5,--
63805942682716,3.0,1.6,0.0,0.0,1.5,--
63805942683718,3.2,1.8,0.0,0.0,1.5,--
63805942684731,3.8,2.3,0.0,0.0,1.5,--
63805942685748,3.1,1.7,0.0,0.0,1.5,--
63805942686737,3.2,1.8,0.0,0.0,1.5,--
63805942687755,3.3,1.8,0.0,0.0,1.5,--
63805942688775,3.0,1.6,0.0,0.0,1.5,--
63805942689777,3.0,1.5,0.0,0.0,1.5,--
63805942690787,3.0,1.6,0.0,0.0,1.5,--
63805942691789,2.9,1.5,0.0,0.0,1.5,--
63805942692796,3.2,1.8,0.0,0.0,1.5,--
63805942693812,3.1,1.6,0.0,0.0,1.5,--
63805942694818,3.0,1.5,0.0,0.0,1.5,--
63805942695821,3.1,1.6,0.0,0.0,1.5,--
