,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,15.833991146087646,0.1468415374807015,0.3573019027709961,0.025444252858826143,700,{'n_estimators': 700},0.7246728065923412,0.7527872031022782,0.8133785748909356,0.7712069801260301,0.545101842870999,0.7214294815165168,0.09275526632067806,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,22.6718159198761,0.24745040544201313,0.5059172153472901,0.01460262769360311,1000,{'n_estimators': 1000},0.726126999515269,0.7513330101793505,0.8095007270964615,0.7726611730489579,0.5417070805043647,0.7202657980688807,0.09337118275662673,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,2.272961902618408,0.0354002095187139,0.05269155502319336,0.003091802244770678,100,{'n_estimators': 100},0.7251575375666505,0.7469704314105672,0.8162869607367911,0.7678138633058652,0.5678952473326867,0.7248248080705121,0.08406046706482422,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,9.094996786117553,0.09822498368346101,0.20432472229003906,0.008326165950221225,400,{'n_estimators': 400},0.7266117304895783,0.7479398933591856,0.8138633058652448,0.7731459040232671,0.5446168768186227,0.7212355421111797,0.09296318303361172,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4,13.68551287651062,0.18359730695028556,0.30713582038879395,0.014228460566042492,600,{'n_estimators': 600},0.7275811924381969,0.7484246243334949,0.8167716917111003,0.7721764420746485,0.5499515033947624,0.7229810907904406,0.09145997141665847,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5,4.563806819915771,0.03554526645854102,0.10427522659301758,0.0024690979875509,200,{'n_estimators': 200},0.7246728065923412,0.7469704314105672,0.8153174987881726,0.7712069801260301,0.5324927255092143,0.7181320884852651,0.09756879849686671,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6,18.243222618103026,0.201330652707145,0.40036568641662595,0.02338305825578327,800,{'n_estimators': 800},0.7232186136694134,0.7498788172564227,0.8182258846340281,0.7726611730489579,0.5387972841901066,0.7205563545597858,0.09608069870533346,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,11.393609857559204,0.13333020803842147,0.2614069938659668,0.013119683952841623,500,{'n_estimators': 500},0.7232186136694134,0.7503635482307319,0.8128938439166262,0.7755695588948134,0.5373423860329777,0.7198775901489125,0.09593047030818842,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8,6.824552154541015,0.07242016010235103,0.15109658241271973,0.007502336065174834,300,{'n_estimators': 300},0.7266117304895783,0.7460009694619486,0.8158022297624818,0.7605428986912264,0.5397672162948594,0.7177450089400188,0.09380830523304368,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9,20.385539102554322,0.2391358888360748,0.4521965503692627,0.01923005434000858,900,{'n_estimators': 900},0.724188075618032,0.7474551623848764,0.8128938439166262,0.7736306349975763,0.534917555771096,0.7186170545376414,0.09646013232190605,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
