63806111582694,3.7,2.2,0.0,0.0,1.5,--
63806111583685,2.3,0.9,0.0,0.0,1.5,--
63806111584699,3.0,1.5,0.0,0.0,1.5,--
63806111585702,3.2,1.7,0.0,0.0,1.5,--
63806111586714,1.5,0.1,0.0,0.0,1.5,--
63806111587717,3.0,1.6,0.0,0.0,1.5,--
63806111588729,1.8,0.3,0.0,0.0,1.5,--
63806111589739,1.6,0.2,0.0,0.0,1.5,--
63806111590751,1.5,0.0,0.0,0.0,1.5,--
63806111591756,1.6,0.2,0.0,0.0,1.5,--
63806111592766,3.1,1.7,0.0,0.0,1.5,--
63806111593782,1.5,0.1,0.0,0.0,1.5,--
63806111594787,1.6,0.2,0.0,0.0,1.5,--
63806111595821,1.5,0.0,0.0,0.0,1.5,--
63806111596825,1.5,0.1,0.0,0.0,1.5,--
63806111597836,2.8,1.4,0.0,0.0,1.5,--
63806111598838,1.7,0.3,0.0,0.0,1.5,--
63806111599843,1.5,0.0,0.0,0.0,1.5,--
63806111600846,1.6,0.1,0.0,0.0,1.5,--
63806111601854,1.5,0.0,0.0,0.0,1.5,--
63806111602868,2.8,1.3,0.0,0.0,1.5,--
63806111603859,1.8,0.4,0.0,0.0,1.5,--
63806111604880,1.6,0.1,0.0,0.0,1.5,--
63806111605897,1.5,0.0,0.0,0.0,1.5,--
63806111606916,1.7,0.2,0.0,0.0,1.5,--
63806111607915,2.8,1.3,0.0,0.0,1.5,--
63806111608910,1.8,0.4,0.0,0.0,1.5,--
63806111609920,1.5,0.0,0.0,0.0,1.5,--
63806111610934,1.5,0.1,0.0,0.0,1.5,--
63806111611937,1.5,0.1,0.0,0.0,1.5,--
63806111612943,2.8,1.4,0.0,0.0,1.5,--
63806111613953,1.9,0.4,0.0,0.0,1.5,--
63806111614949,1.7,0.3,0.0,0.0,1.5,--
63806111615970,1.5,0.0,0.0,0.0,1.5,--
63806111616987,1.5,0.1,0.0,0.0,1.5,--
63806111617982,2.1,0.6,0.0,0.0,1.5,--
63806111618986,2.9,1.4,0.0,0.0,1.5,--
63806111619990,1.5,0.0,0.0,0.0,1.5,--
63806111620984,1.6,0.1,0.0,0.0,1.5,--
63806111621984,1.6,0.1,0.0,0.0,1.5,--
63806111622990,1.5,0.1,0.0,0.0,1.5,--
63806111623982,2.9,1.4,0.0,0.0,1.5,--
63806111625003,1.5,0.1,0.0,0.0,1.5,--
63806111626019,1.5,0.0,0.0,0.0,1.5,--
63806111627025,1.8,0.3,0.0,0.0,1.5,--
63806111628030,1.5,0.0,0.0,0.0,1.5,--
63806111629035,3.0,1.5,0.0,0.0,1.5,--
63806111630041,1.6,0.1,0.0,0.0,1.5,--
63806111631030,1.5,0.0,0.0,0.0,1.5,--
63806111632033,1.6,0.1,0.0,0.0,1.5,--
63806111633044,1.5,0.0,0.0,0.0,1.5,--
63806111634054,3.1,1.7,0.0,0.0,1.5,--
63806111635056,1.9,0.4,0.0,0.0,1.5,--
63806111636057,1.6,0.1,0.0,0.0,1.5,--
63806111637046,1.6,0.1,0.0,0.0,1.5,--
63806111638049,1.5,0.0,0.0,0.0,1.5,--
63806111639062,3.0,1.6,0.0,0.0,1.5,--
63806111640064,1.6,0.1,0.0,0.0,1.5,--
63806111641061,1.5,0.1,0.0,0.0,1.5,--
63806111642066,1.6,0.2,0.0,0.0,1.5,--
63806111643071,1.5,0.1,0.0,0.0,1.5,--
63806111644078,2.9,1.4,0.0,0.0,1.5,--
63806111645085,1.7,0.2,0.0,0.0,1.5,--
63806111646086,1.7,0.2,0.0,0.0,1.5,--
63806111647082,1.5,0.1,0.0,0.0,1.5,--
63806111648085,1.5,0.1,0.0,0.0,1.5,--
63806111649096,2.8,1.4,0.0,0.0,1.5,--
63806111650117,1.9,0.4,0.0,0.0,1.5,--
63806111651112,1.5,0.0,0.0,0.0,1.5,--
63806111652109,1.5,0.0,0.0,0.0,1.5,--
63806111653115,1.7,0.2,0.0,0.0,1.5,--
63806111654114,2.6,1.1,0.0,0.0,1.5,--
63806111655119,1.9,0.4,0.0,0.0,1.5,--
63806111656109,1.5,0.0,0.0,0.0,1.5,--
63806111657126,1.6,0.1,0.0,0.0,1.5,--
63806111658146,1.6,0.1,0.0,0.0,1.5,--
63806111659155,2.8,1.4,0.0,0.0,1.5,--
63806111660160,3.0,1.5,0.0,0.0,1.5,--
63806111661165,2.6,1.2,0.0,0.0,1.5,--
63806111662153,1.5,0.0,0.0,0.0,1.5,--
