TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63805888978324,2.2,0.7,0.0,0.0,1.5,--
63805888979322,2.3,0.9,0.0,0.0,1.5,--
63805888980318,1.9,0.4,0.0,0.0,1.5,--
63805888981323,2.5,1.0,0.0,0.0,1.5,--
63805888982319,1.8,0.3,0.0,0.0,1.5,--
63805888983330,2.1,0.6,0.0,0.0,1.5,--
63805888984343,2.0,0.6,0.0,0.0,1.5,--
63805888985334,2.2,0.7,0.0,0.0,1.5,--
63805888986348,3.2,1.7,0.0,0.0,1.5,--
63805888987362,1.8,0.3,0.0,0.0,1.5,--
63805888988377,2.5,1.0,0.0,0.0,1.5,--
63805888989393,2.5,1.0,0.0,0.0,1.5,--
63805888990396,2.3,0.8,0.0,0.0,1.5,--
63805888991409,2.7,1.2,0.0,0.0,1.5,--
63805888992431,2.4,0.9,0.0,0.0,1.5,--
63805888993432,2.3,0.8,0.0,0.0,1.5,--
63805888994446,2.0,0.6,0.0,0.0,1.5,--
63805888995444,1.8,0.3,0.0,0.0,1.5,--
63805888996442,3.3,1.8,0.0,0.0,1.5,--
63805888997453,2.5,1.0,0.0,0.0,1.5,--
63805888998453,2.3,0.8,0.0,0.0,1.5,--
63805888999452,3.1,1.6,0.0,0.0,1.5,--
63805889000448,2.1,0.6,0.0,0.0,1.5,--
63805889001446,2.7,1.3,0.0,0.0,1.5,--
63805889002442,1.8,0.3,0.0,0.0,1.5,--
63805889003455,2.2,0.7,0.0,0.0,1.5,--
63805889004471,2.1,0.6,0.0,0.0,1.5,--
63805889005482,2.4,0.9,0.0,0.0,1.5,--
63805889006482,3.0,1.5,0.0,0.0,1.5,--
63805889007499,2.2,0.7,0.0,0.0,1.5,--
63805889008495,2.1,0.6,0.0,0.0,1.5,--
63805889009494,2.0,0.5,0.0,0.0,1.5,--
63805889010500,1.8,0.4,0.0,0.0,1.5,--
63805889011526,2.9,1.4,0.0,0.0,1.5,--
63805889012534,2.8,1.4,0.0,0.0,1.5,--
63805889013549,2.6,1.1,0.0,0.0,1.5,--
63805889014580,2.4,0.9,0.0,0.0,1.5,--
63805889015611,2.5,1.0,0.0,0.0,1.5,--
63805889016619,3.4,1.9,0.0,0.0,1.5,--
63805889017631,1.8,0.4,0.0,0.0,1.5,--
63805889018645,2.3,0.9,0.0,0.0,1.5,--
63805889019657,2.4,0.9,0.0,0.0,1.5,--
63805889020676,2.1,0.6,0.0,0.0,1.5,--
63805889021705,3.2,1.7,0.0,0.0,1.5,--
63805889022709,2.1,0.6,0.0,0.0,1.5,--
63805889023724,2.1,0.7,0.0,0.0,1.5,--
63805889024737,1.8,0.3,0.0,0.0,1.5,--
63805889025750,1.9,0.4,0.0,0.0,1.5,--
63805889026766,3.0,1.5,0.0,0.0,1.5,--
63805889027783,3.6,2.1,0.0,0.0,1.5,--
63805889028811,2.2,0.8,0.0,0.0,1.5,--
63805889029819,2.0,0.5,0.0,0.0,1.5,--
63805889030820,2.0,0.5,0.0,0.0,1.5,--
63805889031824,2.6,1.1,0.0,0.0,1.5,--
63805889032815,2.0,0.5,0.0,0.0,1.5,--
63805889033827,2.0,0.5,0.0,0.0,1.5,--
63805889034829,2.0,0.6,0.0,0.0,1.5,--
63805889035826,2.1,0.6,0.0,0.0,1.5,--
63805889036818,3.1,1.6,0.0,0.0,1.5,--
63805889037824,2.0,0.6,0.0,0.0,1.5,--
63805889038823,2.2,0.7,0.0,0.0,1.5,--
63805889039821,1.8,0.3,0.0,0.0,1.5,--
63805889040820,1.8,0.4,0.0,0.0,1.5,--
63805889041821,1.8,0.3,0.0,0.0,1.5,--
63805889042825,2.9,1.4,0.0,0.0,1.5,--
63805889043842,1.7,0.2,0.0,0.0,1.5,--
63805889044851,1.8,0.3,0.0,0.0,1.5,--
63805889045851,1.8,0.4,0.0,0.0,1.5,--
63805889046860,2.9,1.4,0.0,0.0,1.5,--
63805889047873,3.9,2.4,0.0,0.0,1.5,--
63805889048867,2.1,0.6,0.0,0.0,1.5,--
63805889049864,2.1,0.6,0.0,0.0,1.5,--
63805889050869,2.8,1.3,0.0,0.0,1.5,--
63805889051871,2.9,1.4,0.0,0.0,1.5,--
63805889052875,3.3,1.8,0.0,0.0,1.5,--
63805889053865,2.6,1.1,0.0,0.0,1.5,--
63805889054862,2.0,0.5,0.0,0.0,1.5,--
63805889055862,3.3,1.7,0.0,0.1,1.5,--
63805889056874,2.9,1.3,0.0,0.1,1.5,--
63805889057870,3.2,1.7,0.0,0.0,1.5,--
63805889058873,2.3,0.8,0.0,0.0,1.5,--
63805889059891,2.4,0.9,0.0,0.0,1.5,--
63805889060907,2.3,0.9,0.0,0.0,1.5,--
63805889061922,2.3,0.9,0.0,0.0,1.5,--
63805889062936,3.4,1.9,0.0,0.0,1.5,--
63805889063944,4.5,3.0,0.0,0.0,1.5,--
63805889064942,1.7,0.3,0.0,0.0,1.5,--
63805889065952,4.3,2.8,0.0,0.0,1.5,--
63805889066955,4.9,3.5,0.0,0.0,1.5,--
63805889067979,4.1,2.6,0.0,0.0,1.5,--
63805889068984,2.0,0.5,0.0,0.0,1.5,--
63805889070000,2.2,0.7,0.0,0.0,1.5,--
63805889071020,2.9,1.4,0.0,0.0,1.5,--
63805889072020,2.1,0.6,0.0,0.0,1.5,--
63805889073020,2.8,1.3,0.0,0.0,1.5,--
63805889074032,2.9,1.5,0.0,0.0,1.5,--
63805889075062,2.0,0.6,0.0,0.0,1.5,--
63805889076079,3.4,2.0,0.0,0.0,1.5,--
63805889077080,2.5,1.1,0.0,0.0,1.5,--
63805889078095,3.1,1.7,0.0,0.0,1.5,--
63805889079126,5.2,3.7,0.0,0.0,1.5,--
63805889080146,5.0,3.5,0.0,0.0,1.5,--
63805889081147,2.7,1.2,0.0,0.0,1.5,--
63805889082144,2.0,0.5,0.0,0.0,1.5,--
63805889083155,6.4,4.9,0.0,0.0,1.5,--
63805889084151,2.7,1.2,0.0,0.0,1.5,--
63805889085144,2.4,0.9,0.0,0.0,1.5,--
63805889086156,2.4,0.9,0.0,0.0,1.5,--
63805889087150,2.1,0.6,0.0,0.0,1.5,--
63805889088147,2.7,1.2,0.0,0.0,1.5,--
63805889089145,1.9,0.4,0.0,0.0,1.5,--
63805889090171,2.5,1.0,0.0,0.0,1.5,--
63805889091170,2.2,0.7,0.0,0.0,1.5,--
63805889092184,2.4,1.0,0.0,0.0,1.5,--
63805889093199,3.1,1.6,0.0,0.0,1.5,--
63805889094199,2.3,0.8,0.0,0.0,1.5,--
63805889095198,2.3,0.8,0.0,0.0,1.5,--
63805889096197,1.9,0.4,0.0,0.0,1.5,--
63805889097193,1.7,0.2,0.0,0.0,1.5,--
63805889098205,3.0,1.5,0.0,0.0,1.5,--
63805889099223,2.5,1.1,0.0,0.0,1.5,--
63805889100249,3.0,1.5,0.0,0.0,1.5,--
63805889101239,4.2,2.7,0.0,0.0,1.5,--
63805889102237,3.6,1.8,0.0,0.3,1.5,--
63805889103259,3.0,1.5,0.0,0.0,1.5,--
63805889104253,6.2,4.7,0.0,0.0,1.5,--
63805889105253,3.5,1.9,0.0,0.1,1.5,--
63805889106267,5.2,3.0,0.0,0.6,1.5,--
63805889107275,3.0,1.2,0.0,0.4,1.5,--
63805889108275,3.1,1.1,0.0,0.5,1.5,--
63805889109269,4.4,2.7,0.0,0.2,1.5,--
63805889110269,2.2,0.7,0.0,0.0,1.5,--
63805889111269,3.1,1.6,0.0,0.0,1.5,--
63805889112270,2.3,0.9,0.0,0.0,1.5,--
63805889113285,2.4,1.0,0.0,0.0,1.5,--
63805889114297,3.2,1.7,0.0,0.0,1.5,--
63805889115310,2.2,0.7,0.0,0.0,1.5,--
63805889116326,4.4,2.9,0.0,0.0,1.5,--
63805889117317,2.9,1.4,0.0,0.0,1.5,--
63805889118322,2.3,0.7,0.0,0.1,1.5,--
63805889119342,5.5,4.0,0.0,0.0,1.5,--
63805889120355,2.4,0.9,0.0,0.0,1.5,--
63805889121367,1.7,0.2,0.0,0.0,1.5,--
63805889122378,1.7,0.3,0.0,0.0,1.5,--
63805889123393,2.0,0.6,0.0,0.0,1.5,--
63805889124396,2.8,1.3,0.0,0.0,1.5,--
63805889125394,3.2,1.5,0.0,0.2,1.5,--
63805889126416,4.1,1.5,0.0,1.2,1.5,--
63805889127420,3.8,1.8,0.0,0.5,1.5,--
63805889128437,3.8,2.2,0.0,0.1,1.5,--
63805889129440,5.1,3.6,0.0,0.1,1.5,--
63805889130449,3.2,1.6,0.0,0.1,1.5,--
63805889131456,4.3,1.4,0.0,1.4,1.5,--
63805889132461,4.8,2.5,0.0,0.8,1.5,--
63805889133467,3.8,2.3,0.0,0.0,1.5,--
63805889134461,5.6,4.0,0.0,0.1,1.5,--
63805889135463,4.8,3.2,0.0,0.1,1.5,--
63805889136456,4.1,2.6,0.0,0.0,1.5,--
63805889137467,4.0,2.4,0.0,0.1,1.5,--
63805889138467,2.0,0.5,0.0,0.0,1.5,--
63805889139482,3.2,1.8,0.0,0.0,1.5,--
63805889140480,1.9,0.5,0.0,0.0,1.5,--
63805889141499,1.9,0.5,0.0,0.0,1.5,--
63805889142500,1.9,0.4,0.0,0.0,1.5,--
63805889143502,1.7,0.3,0.0,0.0,1.5,--
63805889144520,2.4,0.9,0.0,0.0,1.5,--
63805889145523,1.9,0.4,0.0,0.0,1.5,--
63805889146522,1.7,0.2,0.0,0.0,1.5,--
63805889147523,1.6,0.2,0.0,0.0,1.5,--
63805889148535,1.8,0.3,0.0,0.0,1.5,--
63805889149543,2.5,1.0,0.0,0.0,1.5,--
63805889150562,1.9,0.4,0.0,0.0,1.5,--
63805889151575,1.8,0.3,0.0,0.0,1.5,--
63805889152587,1.8,0.3,0.0,0.0,1.5,--
63805889153600,1.6,0.1,0.0,0.0,1.5,--
63805889154612,4.0,2.5,0.0,0.0,1.5,--
63805889155628,3.2,1.7,0.0,0.0,1.5,--
63805889156627,2.1,0.6,0.0,0.0,1.5,--
63805889157647,2.1,0.6,0.0,0.0,1.5,--
63805889158658,2.2,0.7,0.0,0.0,1.5,--
63805889159659,2.5,1.0,0.0,0.0,1.5,--
63805889160681,2.5,1.0,0.0,0.0,1.5,--
63805889161694,1.8,0.4,0.0,0.0,1.5,--
63805889162692,2.9,1.5,0.0,0.0,1.5,--
63805889163698,2.1,0.6,0.0,0.0,1.5,--
63805889164695,1.9,0.5,0.0,0.0,1.5,--
63805889165691,2.7,1.2,0.0,0.0,1.5,--
63805889166692,1.9,0.4,0.0,0.0,1.5,--
63805889167697,2.5,1.0,0.0,0.0,1.5,--
63805889168692,2.5,1.0,0.0,0.0,1.5,--
63805889169692,3.8,2.4,0.0,0.0,1.5,--
63805889170706,3.0,1.5,0.0,0.0,1.5,--
63805889171715,2.3,0.8,0.0,0.0,1.5,--
63805889172712,2.2,0.7,0.0,0.0,1.5,--
63805889173720,3.7,2.2,0.0,0.0,1.5,--
63805889174736,2.8,1.4,0.0,0.0,1.5,--
63805889175752,3.1,1.6,0.0,0.0,1.5,--
63805889176761,3.8,2.3,0.0,0.0,1.5,--
63805889177776,4.3,2.8,0.0,0.0,1.5,--
63805889178776,1.9,0.4,0.0,0.0,1.5,--
63805889179775,2.0,0.5,0.0,0.0,1.5,--
63805889180776,6.9,5.4,0.0,0.0,1.5,--
63805889181776,3.0,1.5,0.0,0.0,1.5,--
63805889182777,2.2,0.7,0.0,0.0,1.5,--
63805889183793,2.2,0.7,0.0,0.0,1.5,--
63805889184805,4.3,2.8,0.0,0.0,1.5,--
63805889185804,3.7,2.2,0.0,0.0,1.5,--
63805889186816,3.3,1.8,0.0,0.0,1.5,--
63805889187842,2.2,0.7,0.0,0.0,1.5,--
63805889188843,2.6,1.1,0.0,0.0,1.5,--
63805889189840,2.7,1.3,0.0,0.0,1.5,--
63805889190833,3.6,2.1,0.0,0.0,1.5,--
63805889191849,2.2,0.8,0.0,0.0,1.5,--
63805889192876,2.2,0.7,0.0,0.0,1.5,--
63805889193894,2.6,1.2,0.0,0.0,1.5,--
63805889194911,2.5,1.0,0.0,0.0,1.5,--
63805889195921,3.4,1.9,0.0,0.0,1.5,--
63805889196925,2.0,0.6,0.0,0.0,1.5,--
63805889197941,2.1,0.6,0.0,0.0,1.5,--
63805889198958,2.9,1.4,0.0,0.0,1.5,--
63805889199985,2.9,1.4,0.0,0.0,1.5,--
63805889200998,3.7,2.2,0.0,0.0,1.5,--
63805889201998,2.1,0.6,0.0,0.0,1.5,--
63805889202998,1.8,0.3,0.0,0.0,1.5,--
63805889204004,1.9,0.5,0.0,0.0,1.5,--
63805889205025,2.3,0.8,0.0,0.0,1.5,--
63805889206034,2.7,1.2,0.0,0.0,1.5,--
63805889207050,2.8,1.3,0.0,0.0,1.5,--
63805889208069,3.6,2.2,0.0,0.0,1.5,--
63805889209082,3.3,1.8,0.0,0.0,1.5,--
63805889210086,3.8,2.3,0.0,0.0,1.5,--
63805889211089,3.3,1.9,0.0,0.0,1.5,--
63805889212105,2.7,1.2,0.0,0.0,1.5,--
63805889213120,2.6,1.1,0.0,0.0,1.5,--
63805889214133,1.8,0.3,0.0,0.0,1.5,--
63805889215139,2.6,1.1,0.0,0.0,1.5,--
63805889216152,3.1,1.6,0.0,0.0,1.5,--
63805889217150,2.0,0.5,0.0,0.0,1.5,--
63805889218147,1.9,0.4,0.0,0.0,1.5,--
63805889219155,2.4,1.0,0.0,0.0,1.5,--
63805889220158,2.7,1.2,0.0,0.0,1.5,--
63805889221174,2.8,1.3,0.0,0.0,1.5,--
63805889222190,2.7,1.2,0.0,0.0,1.5,--
63805889223200,2.2,0.7,0.0,0.0,1.5,--
63805889224205,2.0,0.5,0.0,0.0,1.5,--
63805889225223,1.7,0.2,0.0,0.0,1.5,--
63805889226224,2.3,0.8,0.0,0.0,1.5,--
63805889227248,2.6,1.1,0.0,0.0,1.5,--
63805889228246,1.7,0.2,0.0,0.0,1.5,--
63805889229248,1.8,0.3,0.0,0.0,1.5,--
63805889230239,1.9,0.4,0.0,0.0,1.5,--
63805889231243,1.7,0.2,0.0,0.0,1.5,--
63805889232256,2.5,1.0,0.0,0.0,1.5,--
63805889233284,2.7,1.2,0.0,0.0,1.5,--
63805889234298,2.2,0.7,0.0,0.0,1.5,--
63805889235328,2.3,0.9,0.0,0.0,1.5,--
63805889236326,2.2,0.7,0.0,0.0,1.5,--
63805889237323,2.9,1.4,0.0,0.0,1.5,--
63805889238322,3.6,2.1,0.0,0.0,1.5,--
63805889239324,4.1,2.7,0.0,0.0,1.5,--
63805889240321,3.4,1.9,0.0,0.0,1.5,--
63805889241320,2.9,1.4,0.0,0.0,1.5,--
63805889242326,4.7,3.2,0.0,0.0,1.5,--
63805889243324,1.8,0.4,0.0,0.0,1.5,--
63805889244325,1.7,0.2,0.0,0.0,1.5,--
63805889245333,1.7,0.2,0.0,0.0,1.5,--
63805889246336,1.8,0.3,0.0,0.0,1.5,--
63805889247337,2.6,1.1,0.0,0.0,1.5,--
63805889248343,1.8,0.3,0.0,0.0,1.5,--
63805889249349,1.7,0.2,0.0,0.0,1.5,--
63805889250379,2.0,0.5,0.0,0.0,1.5,--
63805889251380,1.7,0.2,0.0,0.0,1.5,--
63805889252384,2.7,1.3,0.0,0.0,1.5,--
63805889253387,1.7,0.2,0.0,0.0,1.5,--
63805889254399,1.7,0.3,0.0,0.0,1.5,--
63805889255400,1.7,0.2,0.0,0.0,1.5,--
63805889256415,2.0,0.5,0.0,0.0,1.5,--
63805889257411,2.4,0.9,0.0,0.0,1.5,--
63805889258412,2.3,0.8,0.0,0.0,1.5,--
63805889259427,1.7,0.2,0.0,0.0,1.5,--
63805889260426,2.0,0.6,0.0,0.0,1.5,--
63805889261451,1.9,0.4,0.0,0.0,1.5,--
63805889262454,2.6,1.1,0.0,0.0,1.5,--
63805889263482,1.7,0.2,0.0,0.0,1.5,--
63805889264499,2.0,0.5,0.0,0.0,1.5,--
63805889265532,2.2,0.7,0.0,0.0,1.5,--
63805889266542,2.0,0.5,0.0,0.0,1.5,--
63805889267541,4.3,2.8,0.0,0.0,1.5,--
63805889268539,4.2,2.7,0.0,0.0,1.5,--
63805889269550,2.6,1.1,0.0,0.0,1.5,--
63805889270580,3.9,2.4,0.0,0.0,1.5,--
63805889271599,4.5,2.9,0.0,0.0,1.5,--
63805889272625,4.4,2.8,0.0,0.1,1.5,--
63805889273622,4.1,2.6,0.0,0.0,1.5,--
63805889274618,2.3,0.8,0.0,0.0,1.5,--
63805889275631,2.1,0.6,0.0,0.0,1.5,--
63805889276635,1.6,0.1,0.0,0.0,1.5,--
63805889277641,2.2,0.7,0.0,0.0,1.5,--
63805889278658,3.2,1.7,0.0,0.0,1.5,--
63805889279675,2.5,1.0,0.0,0.0,1.5,--
63805889280697,2.9,1.5,0.0,0.0,1.5,--
63805889281692,3.1,1.5,0.0,0.1,1.5,--
63805889282707,6.3,4.7,0.0,0.1,1.5,--
63805889283719,9.2,7.2,0.0,0.5,1.5,--
63805889284751,5.4,3.9,0.0,0.0,1.5,--
63805889285778,5.8,4.3,0.0,0.0,1.5,--
63805889286779,2.4,0.8,0.0,0.1,1.5,--
63805889287773,2.1,0.6,0.0,0.0,1.5,--
63805889288784,3.9,2.4,0.0,0.0,1.5,--
63805889289799,2.4,0.9,0.0,0.0,1.5,--
63805889290814,4.2,1.0,0.0,1.7,1.5,--
63805889291838,2.8,1.3,0.0,0.0,1.5,--
63805889292857,2.4,0.9,0.0,0.0,1.5,--
63805889293858,3.3,1.8,0.0,0.0,1.5,--
63805889294860,3.0,1.5,0.0,0.0,1.5,--
63805889295874,2.8,1.3,0.0,0.0,1.5,--
63805889296884,4.5,3.0,0.0,0.1,1.5,--
63805889297895,5.4,3.9,0.0,0.0,1.5,--
63805889298904,4.6,3.1,0.0,0.0,1.5,--
63805889299917,2.6,1.1,0.0,0.0,1.5,--
63805889300917,1.9,0.4,0.0,0.0,1.5,--
63805889301932,2.1,0.6,0.0,0.0,1.5,--
63805889302955,2.2,0.7,0.0,0.0,1.5,--
63805889303970,3.2,1.4,0.0,0.3,1.5,--
63805889304988,2.6,1.1,0.0,0.0,1.5,--
63805889306013,4.1,2.6,0.0,0.0,1.5,--
63805889307021,3.0,1.5,0.0,0.0,1.5,--
63805889308033,4.0,2.6,0.0,0.0,1.5,--
63805889309060,2.2,0.7,0.0,0.0,1.5,--
63805889310076,2.1,0.7,0.0,0.0,1.5,--
63805889311079,2.0,0.5,0.0,0.0,1.5,--
63805889312095,1.9,0.4,0.0,0.0,1.5,--
63805889313118,2.3,0.8,0.0,0.0,1.5,--
63805889314115,1.7,0.2,0.0,0.0,1.5,--
63805889315117,1.8,0.3,0.0,0.0,1.5,--
63805889316137,2.0,0.5,0.0,0.0,1.5,--
63805889317157,1.9,0.4,0.0,0.0,1.5,--
63805889318191,1.9,0.5,0.0,0.0,1.5,--
63805889319200,2.1,0.6,0.0,0.0,1.5,--
63805889320199,1.9,0.4,0.0,0.0,1.5,--
63805889321196,2.4,0.9,0.0,0.0,1.5,--
63805889322202,2.5,1.0,0.0,0.0,1.5,--
63805889323200,2.1,0.7,0.0,0.0,1.5,--
63805889324213,1.7,0.3,0.0,0.0,1.5,--
63805889325213,1.7,0.2,0.0,0.0,1.5,--
63805889326234,1.7,0.2,0.0,0.0,1.5,--
63805889327249,2.1,0.6,0.0,0.0,1.5,--
63805889328266,2.2,0.7,0.0,0.0,1.5,--
63805889329277,3.1,1.6,0.0,0.0,1.5,--
63805889330280,2.9,1.5,0.0,0.0,1.5,--
63805889331279,2.2,0.7,0.0,0.0,1.5,--
63805889332280,2.1,0.6,0.0,0.0,1.5,--
63805889333282,1.8,0.4,0.0,0.0,1.5,--
63805889334287,1.8,0.3,0.0,0.0,1.5,--
63805889335286,1.7,0.2,0.0,0.0,1.5,--
63805889336303,1.9,0.4,0.0,0.0,1.5,--
63805889337315,2.2,0.8,0.0,0.0,1.5,--
63805889338325,2.5,1.0,0.0,0.0,1.5,--
63805889339331,2.4,1.0,0.0,0.0,1.5,--
63805889340354,3.0,1.5,0.0,0.0,1.5,--
63805889341371,2.1,0.6,0.0,0.0,1.5,--
63805889342375,3.2,1.8,0.0,0.0,1.5,--
63805889343389,3.3,1.8,0.0,0.0,1.5,--
63805889344401,2.1,0.7,0.0,0.0,1.5,--
63805889345408,3.0,1.5,0.0,0.0,1.5,--
63805889346424,2.5,1.1,0.0,0.0,1.5,--
63805889347438,2.2,0.7,0.0,0.0,1.5,--
63805889348449,2.0,0.5,0.0,0.0,1.5,--
63805889349450,1.8,0.4,0.0,0.0,1.5,--
63805889350453,2.0,0.6,0.0,0.0,1.5,--
63805889351456,2.0,0.6,0.0,0.0,1.5,--
63805889352474,2.0,0.5,0.0,0.0,1.5,--
63805889353477,3.4,1.9,0.0,0.0,1.5,--
63805889354477,1.9,0.4,0.0,0.0,1.5,--
63805889355486,2.1,0.6,0.0,0.0,1.5,--
63805889356498,2.5,1.1,0.0,0.0,1.5,--
63805889357501,3.3,1.8,0.0,0.0,1.5,--
63805889358532,2.6,1.1,0.0,0.0,1.5,--
63805889359536,2.1,0.6,0.0,0.0,1.5,--
63805889360545,4.0,2.4,0.0,0.1,1.5,--
63805889361559,4.3,2.8,0.0,0.0,1.5,--
63805889362575,5.0,3.6,0.0,0.0,1.5,--
63805889363577,1.9,0.4,0.0,0.0,1.5,--
63805889364573,2.2,0.7,0.0,0.0,1.5,--
63805889365571,1.7,0.3,0.0,0.0,1.5,--
63805889366571,3.3,1.9,0.0,0.0,1.5,--
63805889367569,2.2,0.7,0.0,0.0,1.5,--
63805889368566,3.0,1.5,0.0,0.0,1.5,--
63805889369580,3.6,2.1,0.0,0.0,1.5,--
63805889370595,4.1,2.6,0.0,0.0,1.5,--
63805889371612,3.4,1.9,0.0,0.0,1.5,--
63805889372643,2.3,0.8,0.0,0.0,1.5,--
63805889373654,1.8,0.4,0.0,0.0,1.5,--
63805889374655,5.5,4.0,0.0,0.0,1.5,--
63805889375666,2.4,0.9,0.0,0.0,1.5,--
63805889376685,2.1,0.6,0.0,0.0,1.5,--
63805889377699,1.7,0.3,0.0,0.0,1.5,--
63805889378718,2.0,0.5,0.0,0.0,1.5,--
63805889379719,2.0,0.5,0.0,0.0,1.5,--
63805889380722,1.7,0.2,0.0,0.0,1.5,--
63805889381752,2.6,1.1,0.0,0.0,1.5,--
63805889382760,4.0,2.5,0.0,0.0,1.5,--
63805889383779,3.4,1.9,0.0,0.0,1.5,--
63805889384773,3.8,2.3,0.0,0.0,1.5,--
63805889385774,2.9,1.4,0.0,0.0,1.5,--
63805889386773,1.7,0.2,0.0,0.0,1.5,--
63805889387775,1.7,0.2,0.0,0.0,1.5,--
63805889388782,5.2,3.8,0.0,0.0,1.5,--
63805889389796,6.1,4.6,0.0,0.0,1.5,--
63805889390792,2.5,1.0,0.0,0.0,1.5,--
63805889391791,1.9,0.5,0.0,0.0,1.5,--
63805889392805,2.2,0.7,0.0,0.0,1.5,--
63805889393829,4.4,2.9,0.0,0.0,1.5,--
63805889394855,3.8,2.3,0.0,0.0,1.5,--
63805889395846,3.7,2.2,0.0,0.0,1.5,--
63805889396864,3.7,2.2,0.0,0.0,1.5,--
63805889397876,2.2,0.8,0.0,0.0,1.5,--
63805889398889,2.3,0.8,0.0,0.0,1.5,--
63805889399892,2.9,1.4,0.0,0.0,1.5,--
63805889400907,3.1,1.6,0.0,0.0,1.5,--
63805889401921,3.2,1.7,0.0,0.0,1.5,--
63805889402935,2.1,0.6,0.0,0.0,1.5,--
63805889403950,1.7,0.3,0.0,0.0,1.5,--
63805889404955,2.0,0.5,0.0,0.0,1.5,--
63805889405972,2.2,0.8,0.0,0.0,1.5,--
63805889407001,2.2,0.7,0.0,0.0,1.5,--
63805889408016,1.8,0.3,0.0,0.0,1.5,--
63805889409032,1.9,0.4,0.0,0.0,1.5,--
63805889410057,2.3,0.8,0.0,0.0,1.5,--
63805889411072,1.8,0.4,0.0,0.0,1.5,--
63805889412075,1.8,0.3,0.0,0.0,1.5,--
63805889413071,1.7,0.2,0.0,0.0,1.5,--
63805889414071,1.9,0.4,0.0,0.0,1.5,--
63805889415070,2.4,0.9,0.0,0.0,1.5,--
63805889416071,2.5,1.0,0.0,0.0,1.5,--
63805889417077,2.1,0.6,0.0,0.0,1.5,--
63805889418083,2.1,0.6,0.0,0.0,1.5,--
63805889419084,2.1,0.6,0.0,0.0,1.5,--
63805889420091,2.7,1.2,0.0,0.0,1.5,--
63805889421103,2.6,1.1,0.0,0.0,1.5,--
63805889422104,3.2,1.7,0.0,0.0,1.5,--
63805889423122,2.0,0.6,0.0,0.0,1.5,--
63805889424137,1.8,0.4,0.0,0.0,1.5,--
63805889425135,1.7,0.2,0.0,0.0,1.5,--
63805889426128,1.6,0.2,0.0,0.0,1.5,--
63805889427133,1.8,0.4,0.0,0.0,1.5,--
63805889428131,1.8,0.3,0.0,0.0,1.5,--
63805889429131,1.7,0.2,0.0,0.0,1.5,--
63805889430133,1.7,0.2,0.0,0.0,1.5,--
63805889431133,1.8,0.3,0.0,0.0,1.5,--
63805889432146,1.8,0.3,0.0,0.0,1.5,--
63805889433146,1.8,0.3,0.0,0.0,1.5,--
63805889434150,1.8,0.3,0.0,0.0,1.5,--
63805889435147,1.8,0.3,0.0,0.0,1.5,--
63805889436143,1.8,0.4,0.0,0.0,1.5,--
63805889437159,2.0,0.5,0.0,0.0,1.5,--
63805889438171,1.9,0.4,0.0,0.0,1.5,--
63805889439173,2.0,0.5,0.0,0.0,1.5,--
63805889440199,1.6,0.1,0.0,0.0,1.5,--
63805889441197,1.7,0.3,0.0,0.0,1.5,--
63805889442192,1.7,0.3,0.0,0.0,1.5,--
63805889443193,1.6,0.2,0.0,0.0,1.5,--
63805889444206,2.2,0.7,0.0,0.0,1.5,--
63805889445221,1.8,0.3,0.0,0.0,1.5,--
63805889446250,2.0,0.5,0.0,0.0,1.5,--
63805889447243,1.8,0.3,0.0,0.0,1.5,--
63805889448243,1.7,0.2,0.0,0.0,1.5,--
63805889449267,2.0,0.5,0.0,0.0,1.5,--
63805889450282,2.0,0.5,0.0,0.0,1.5,--
63805889451276,2.0,0.5,0.0,0.0,1.5,--
63805889452275,2.3,0.9,0.0,0.0,1.5,--
63805889453272,1.8,0.3,0.0,0.0,1.5,--
63805889454271,1.7,0.2,0.0,0.0,1.5,--
63805889455277,1.7,0.2,0.0,0.0,1.5,--
63805889456291,1.7,0.3,0.0,0.0,1.5,--
63805889457286,1.7,0.2,0.0,0.0,1.5,--
63805889458287,1.7,0.2,0.0,0.0,1.5,--
63805889459301,2.0,0.5,0.0,0.0,1.5,--
63805889460301,1.7,0.2,0.0,0.0,1.5,--
63805889461331,1.9,0.4,0.0,0.0,1.5,--
63805889462346,2.2,0.7,0.0,0.0,1.5,--
63805889463361,1.9,0.4,0.0,0.0,1.5,--
63805889464374,1.9,0.4,0.0,0.0,1.5,--
63805889465375,1.9,0.5,0.0,0.0,1.5,--
63805889466382,1.8,0.3,0.0,0.0,1.5,--
63805889467396,1.9,0.4,0.0,0.0,1.5,--
63805889468421,1.9,0.4,0.0,0.0,1.5,--
63805889469440,1.7,0.2,0.0,0.0,1.5,--
63805889470455,2.1,0.6,0.0,0.0,1.5,--
63805889471470,2.2,0.7,0.0,0.0,1.5,--
63805889472500,1.7,0.2,0.0,0.0,1.5,--
63805889473501,2.1,0.6,0.0,0.0,1.5,--
63805889474527,2.9,1.4,0.0,0.0,1.5,--
63805889475528,1.7,0.2,0.0,0.0,1.5,--
63805889476539,1.7,0.2,0.0,0.0,1.5,--
63805889477537,1.7,0.2,0.0,0.0,1.5,--
63805889478539,1.7,0.2,0.0,0.0,1.5,--
63805889479553,1.7,0.2,0.0,0.0,1.5,--
